Timestamp,Milliseconds,Latitude,Longitude,Altitude
2020-10-10 11:56:24,17702,9.4393351,76.5345527,0.0
2020-10-10 11:56:24,17801,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,17901,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,18002,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,18101,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,18202,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,18301,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,18401,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,18502,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,18601,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,18701,9.4393351,76.5345527,0.0
2020-10-10 11:56:25,18802,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,18901,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,19002,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,19101,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,19201,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,19302,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,19401,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,19501,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,19601,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,19702,9.4393351,76.5345527,0.0
2020-10-10 11:56:26,19801,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,19901,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,20001,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,20101,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,20202,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,20301,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,20401,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,20502,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,20601,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,20702,9.4393351,76.5345527,0.0
2020-10-10 11:56:27,20801,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,20902,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,21001,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,21102,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,21201,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,21302,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,21401,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,21501,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,21602,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,21701,9.4393351,76.5345527,0.0
2020-10-10 11:56:28,21801,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,21902,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,22001,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,22102,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,22201,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,22302,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,22401,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,22502,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,22601,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,22702,9.4393351,76.5345527,0.0
2020-10-10 11:56:29,22801,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,22901,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,23002,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,23101,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,23202,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,23301,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,23402,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,23501,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,23601,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,23702,9.4393351,76.5345527,0.0
2020-10-10 11:56:30,23801,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,23901,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,24002,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,24101,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,24202,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,24301,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,24402,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,24501,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,24601,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,24702,9.4393351,76.5345527,0.0
2020-10-10 11:56:31,24801,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,24901,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,25002,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,25101,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,25202,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,25301,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,25401,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,25501,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,25602,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,25701,9.4393351,76.5345527,0.0
2020-10-10 11:56:32,25801,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,25902,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,26001,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,26102,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,26201,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,26301,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,26402,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,26501,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,26601,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,26702,9.4393351,76.5345527,0.0
2020-10-10 11:56:33,26801,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,26901,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,27002,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,27102,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,27202,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,27301,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,27401,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,27502,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,27601,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,27701,9.4393351,76.5345527,0.0
2020-10-10 11:56:34,27802,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,27901,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,28002,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,28101,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,28202,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,28301,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,28401,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,28501,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,28601,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,28701,9.4393351,76.5345527,0.0
2020-10-10 11:56:35,28802,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,28901,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,29002,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,29101,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,29201,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,29302,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,29401,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,29501,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,29601,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,29702,9.4393351,76.5345527,0.0
2020-10-10 11:56:36,29801,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,29901,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,30001,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,30102,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,30201,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,30301,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,30401,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,30502,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,30601,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,30701,9.4393351,76.5345527,0.0
2020-10-10 11:56:37,30801,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,30902,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,31001,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,31102,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,31201,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,31301,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,31402,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,31501,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,31601,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,31701,9.4393351,76.5345527,0.0
2020-10-10 11:56:38,31802,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,31901,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,32001,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,32102,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,32201,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,32301,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,32402,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,32501,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,32601,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,32702,9.4393351,76.5345527,0.0
2020-10-10 11:56:39,32801,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,32901,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,33001,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,33102,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,33201,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,33302,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,33401,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,33502,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,33601,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,33701,9.4393351,76.5345527,0.0
2020-10-10 11:56:40,33802,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,33901,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,34001,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,34102,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,34201,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,34301,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,34402,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,34501,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,34602,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,34701,9.4393351,76.5345527,0.0
2020-10-10 11:56:41,34801,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,34901,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,35002,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,35102,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,35201,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,35301,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,35402,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,35501,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,35602,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,35701,9.4393351,76.5345527,0.0
2020-10-10 11:56:42,35801,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,35902,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,36001,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,36101,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,36202,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,36301,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,36401,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,36501,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,36602,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,36701,9.4393351,76.5345527,0.0
2020-10-10 11:56:43,36802,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,36901,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,37002,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,37101,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,37201,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,37301,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,37402,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,37501,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,37601,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,37702,9.4393351,76.5345527,0.0
2020-10-10 11:56:44,37801,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,37901,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,38002,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,38101,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,38201,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,38302,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,38401,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,38502,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,38601,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,38701,9.4393351,76.5345527,0.0
2020-10-10 11:56:45,38801,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,38902,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,39001,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,39101,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,39201,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,39301,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,39401,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,39501,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,39601,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,39702,9.4393351,76.5345527,0.0
2020-10-10 11:56:46,39801,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,39901,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,40001,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,40102,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,40201,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,40301,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,40402,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,40501,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,40601,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,40702,9.4393351,76.5345527,0.0
2020-10-10 11:56:47,40801,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,40901,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,41002,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,41101,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,41201,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,41302,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,41401,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,41501,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,41601,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,41701,9.4393351,76.5345527,0.0
2020-10-10 11:56:48,41802,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,41901,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,42001,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,42101,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,42202,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,42301,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,42401,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,42501,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,42601,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,42702,9.4393351,76.5345527,0.0
2020-10-10 11:56:49,42801,9.4393351,76.5345527,0.0
2020-10-10 11:56:50,42901,9.4393351,76.5345527,0.0
2020-10-10 11:56:50,43002,9.4393351,76.5345527,0.0
2020-10-10 11:56:50,43101,9.4393351,76.5345527,0.0
2020-10-10 11:56:50,43201,9.4393351,76.5345527,0.0
2020-10-10 11:56:50,43303,9.4393351,76.5345527,0.0
2020-10-10 11:56:50,43402,9.4393351,76.5345527,0.0
2020-10-10 11:56:50,43501,9.4393351,76.5345527,0.0
